area,plot_ID,tree,common_name,scientific_name,family_name,DBH,type,dead,d_class,Hcom,Htot,date,burnt_area,UTM_Easting,UTM_Northing
HUM_A01,1,65,MATA MATA,Eschweilera amazonica,Lecythidaceae,12.9,O,FALSE,NA,7.11,10.42,20140701,TRUE,646734.0354,8921462.621
HUM_A01,1,66,URUCI,Byrsonima crispa,Malpighiaceae,32.3,O,FALSE,NA,15.28,20.46,20140701,TRUE,646730.5238,8921463.746
HUM_A01,1,67,ENVIRA BRANCA,Annona exsucca,Annonaceae,20.3,O,FALSE,NA,8.37,18.23,20140701,TRUE,646732.3802,8921459.308
HUM_A01,1,68,AÇAI,Euterpe oleracea,Arecaceae,15.7,P,FALSE,NA,14.9,21.88,20140701,TRUE,646729.6473,8921457.1
HUM_A01,1,69,INGA,Inga marginata,Fabaceae,16.8,O,FALSE,NA,11.06,14.86,20140701,TRUE,646725.1324,8921454.069
HUM_A01,1,70,INGA,Inga marginata,Fabaceae,10.1,O,FALSE,NA,7.89,12.62,20140701,TRUE,646725.565,8921451.132
HUM_A01,1,71,URUCI,Byrsonima crispa,Malpighiaceae,31.2,O,FALSE,NA,11.9,22.07,20140701,TRUE,646725.4651,8921447.418
HUM_A01,1,72,BREU,Protium hepytaphillum ,Burseraceae,18.4,O,FALSE,NA,13.75,20.43,20140701,TRUE,646718.7887,8921444.788
HUM_A01,1,73,PINTADINHO,Poeppigia sp.,Fabaceae,23.5,O,FALSE,NA,11.43,18.81,20140701,TRUE,646717.6124,8921443.602
HUM_A01,1,74,BREU,Protium hepytaphillum ,Burseraceae,39.4,O,FALSE,NA,10.41,19.61,20140701,TRUE,646713.9571,8921444.845
HUM_A01,1,75,TARUMA,Vitex triflora,Lamiaceae,59.1,O,FALSE,NA,16.68,26.55,20140701,TRUE,646721.1845,8921441.164
HUM_A01,1,76,MERAUBA,Mouriri collocarpa,Melastomataceae,19.8,O,FALSE,NA,15.08,19.96,20140701,TRUE,646719.2453,8921438.865
HUM_A01,1,79,BREU,Protium hepytaphillum ,Burseraceae,13.5,O,FALSE,NA,10.46,13.68,20140701,TRUE,646716.7797,8921437.042
HUM_A01,1,80,ENVIRA SURUCUCU,Duguetia stelechantha,Annonaceae,11.1,O,FALSE,NA,13.15,16.25,20140701,TRUE,646717.4824,8921435.756
HUM_A01,1,81,BREU,Protium hepytaphillum ,Burseraceae,31.9,O,FALSE,NA,13.34,18.81,20140701,TRUE,646712.2965,8921432.622
HUM_A01,1,82,INGA BRANCO,Inga thibaudiana,Fabaceae,17.1,O,FALSE,NA,9.64,17.87,20140701,TRUE,646710.638,8921427.532
HUM_A01,1,83,TANIBUCA,Terminalia amazonia,Combretaceae,20.2,O,FALSE,NA,18.53,20.27,20140701,TRUE,646710.3074,8921426.693
HUM_A01,1,84,INGA,Inga marginata,Fabaceae,14.1,O,FALSE,NA,9.68,15.46,20140701,TRUE,646706.7811,8921420.121
HUM_A01,1,85,AMARELAO,Apuleia leiocarpa,Fabaceae,65,O,FALSE,NA,28.53,44.76,20140701,TRUE,646703.7451,8921424.554
HUM_A01,1,86,PAU DE REMO,Chimarrhis turbinata,Rubiaceae,52,O,FALSE,NA,18.22,24.21,20140701,TRUE,646683.4333,8921449.855
HUM_A01,1,87,INHARE,Helicostylis sp.,Moraceae,70,O,FALSE,NA,20.5,34.29,20140701,TRUE,646693.9587,8921461.861
HUM_A01,1,88,NA,NA,NA,41,O,TRUE,2,NA,18.09,20140701,TRUE,646687.6356,8921479.41
HUM_A01,1,89,FAVA AMARELA,Parkia sp.,Fabaceae,44.5,O,FALSE,NA,26.63,34.94,20140701,TRUE,646722.0013,8921458.418
HUM_A01,1,90,TARUMA,Vitex triflora,Lamiaceae,42.5,O,FALSE,NA,15.64,32.27,20140701,TRUE,646729.1049,8921458.094
HUM_A01,1,91,TAXI VERMELHO,Tachigali alba,Fabaceae,56.4,O,FALSE,NA,24.14,35.36,20140701,TRUE,646720.1937,8921470.086
HUM_A01,1,92,MOLONGO,Ambelania acida,Apocynaceae,48,O,FALSE,NA,24.92,34.64,20140701,TRUE,646721.2407,8921466.249
HUM_A01,1,93,BARRIGUDA,NA,NA,67,O,FALSE,NA,26.11,32.89,20140701,TRUE,646720.3129,8921455.943
HUM_A01,1,110,JATOBA,Hymenaea courbaril,Fabaceae,75,O,FALSE,NA,25.29,39.5,20140701,TRUE,646704.162,8921459.027
HUM_A01,2,77,AMARELAO,Apuleia leiocarpa,Fabaceae,37,O,FALSE,NA,23.7,36.83,20140701,TRUE,646603.3152,8921261.406
HUM_A01,2,78,NA,NA,NA,59.5,O,TRUE,2,NA,2.83,20140701,TRUE,646605.2756,8921268.598
HUM_A01,2,94,JUTAI POROROCA,Dialium guianense,Fabaceae,38.6,O,FALSE,NA,18.32,29.31,20140701,TRUE,646598.4953,8921261.744
HUM_A01,2,95,TENTO,Ormosia coccinea,Fabaceae,20.8,O,FALSE,NA,10.64,17.76,20140701,TRUE,646596.5035,8921257.172
HUM_A01,2,96,SUMAUMA,Ceiba pentandra,Malvaceae,27.3,O,FALSE,NA,15.53,21.13,20140701,TRUE,646596.7151,8921254.787
HUM_A01,2,97,TAUARI,Couratari stellata,Lecythidaceae,33.3,O,FALSE,NA,23.27,32.82,20140701,TRUE,646595.0121,8921255.973
HUM_A01,2,98,ANDORINHA,Casearia grandiflora,Salicaceae,39,O,FALSE,NA,26.35,27.21,20140701,TRUE,646577.5554,8921268.131
HUM_A01,2,99,INHARE,Helicostylis sp.,Moraceae,39.5,O,FALSE,NA,21.5,30.86,20140701,TRUE,646574.1492,8921270.503
HUM_A01,2,100,NA,NA,NA,42.2,O,TRUE,1,NA,3.06,20140701,TRUE,646569.6386,8921274.855
HUM_A01,2,101,SERINGUEIRA,Hevea brasiliensis,Euphorbiaceae,38.8,O,FALSE,NA,16.39,25.87,20140701,TRUE,646573.8295,8921280.41
HUM_A01,2,102,SUMAUMA,Ceiba pentandra,Malvaceae,70,O,FALSE,NA,28.32,38.51,20140701,TRUE,646571.8793,8921282.95
HUM_A01,2,103,MAMUI,Jacaratia spinosa,Caricaceae,54.2,O,FALSE,NA,20.45,26.92,20140701,TRUE,646585.9097,8921299.772
HUM_A01,2,104,SERINGUEIRA,Hevea brasiliensis,Euphorbiaceae,87,O,FALSE,NA,22.71,37.99,20140701,TRUE,646587.33,8921308.286
HUM_A01,2,105,SUMAUMA,Ceiba pentandra,Malvaceae,58.4,O,FALSE,NA,16.52,33.08,20140701,TRUE,646590.7027,8921306.101
HUM_A01,2,106,PAU BRANCO,Rinorea racemosa,Violaceae,35.5,O,FALSE,NA,20.68,30.47,20140701,TRUE,646600.9256,8921303.048
HUM_A01,2,107,FAVA BRANCA,Parkia paraensis,Fabaceae,135,O,FALSE,NA,21.63,47.85,20140701,TRUE,646604.5425,8921299.526
HUM_A01,2,108,SUMAUMA,Ceiba pentandra,Malvaceae,47.1,O,FALSE,NA,16.13,22.81,20140701,TRUE,646607.8152,8921293.814
HUM_A01,2,111,ORELHA DE MACACO,Enterolobium schomburgkii,Fabaceae,13.2,O,FALSE,NA,11.56,16.81,20140701,TRUE,646620.6336,8921294.469
HUM_A01,2,112,TENTO,Ormosia coccinea,Fabaceae,11,O,FALSE,NA,6.52,9.52,20140701,TRUE,646622.3238,8921292.541
HUM_A01,2,113,AÇAI,Euterpe oleracea,Arecaceae,15.7,P,FALSE,NA,18.39,22.51,20140701,TRUE,646620.4819,8921290.817
HUM_A01,2,114,AÇAI,Euterpe oleracea,Arecaceae,16.2,P,FALSE,NA,20.69,21.86,20140701,TRUE,646617.4739,8921292.632
HUM_A01,2,115,EMBAUBA TOREN,Cecropia engleriana,Urticaceae,16,O,FALSE,NA,14.97,18.22,20140701,TRUE,646616.9997,8921291.971
HUM_A01,2,116,GOIABINHA,Myrcia velutina,Myrtaceae,34,O,FALSE,NA,27.68,32.62,20140701,TRUE,646617.8626,8921288.87
HUM_A01,2,117,AÇAI,Euterpe oleracea,Arecaceae,17,P,FALSE,NA,24.24,29.09,20140701,TRUE,646622.9059,8921287.311
HUM_A01,2,118,INHARE,Helicostylis sp.,Moraceae,18.1,O,FALSE,NA,10.91,22.45,20140701,TRUE,646621.59,8921287.187
HUM_A01,2,119,ANDORINHA,Casearia grandiflora,Salicaceae,10.9,O,FALSE,NA,12.1,19.29,20140701,TRUE,646612.702,8921282.512
HUM_A01,2,120,MACACAUBA,Platymiscium trinitatis,Fabaceae,21.9,O,FALSE,NA,20,25.55,20140701,TRUE,646612.6075,8921279.768
HUM_A01,2,121,BACURIPARI,Rheedia gardneriana,Clusiaceae,11,O,FALSE,NA,10.13,16.89,20140701,TRUE,646613.8249,8921277.985
HUM_A01,2,122,BURANGICA BRANCA,Galipea sp.,NA,19.1,O,FALSE,NA,11.99,18.4,20140701,TRUE,646612.337,8921276.766
HUM_A01,2,123,CUMARU,Dipteryx odorata,Fabaceae,60,O,FALSE,NA,18.85,37.06,20140701,TRUE,646607.4044,8921277.72
HUM_A01,2,124,MUTUTI,Pterocarpus sp.,Fabaceae,12,O,FALSE,NA,9.41,14.45,20140701,TRUE,646610.9168,8921274.768
HUM_A01,2,125,ENVIRA BRANCA,Annona exsucca,Annonaceae,19.5,O,FALSE,NA,18.11,24.54,20140701,TRUE,646611.4768,8921272.92
HUM_A01,2,126,TINTERO,Miconia surinamensis,NA,13.7,O,FALSE,NA,11.81,15.28,20140701,TRUE,646608.5499,8921271.438
HUM_A01,2,127,ENVIRA BRANCA,Annona exsucca,Annonaceae,13,O,FALSE,NA,11.5,14.21,20140701,TRUE,646607.9086,8921269.653
HUM_A01,2,128,INHARE,Helicostylis sp.,Moraceae,19.1,O,FALSE,NA,16.45,25.17,20140701,TRUE,646604.3024,8921263.332
HUM_A01,3,38,MATAMATA VERMELHO,Eschweilera grandifolia,Lecythidaceae,15.3,O,FALSE,NA,14.16,18.5,20140701,TRUE,646562.6549,8921440.728
HUM_A01,3,39,BREU,Protium hepytaphillum ,Burseraceae,25.5,O,FALSE,NA,21.5,26.02,20140701,TRUE,646560.2172,8921442.396
HUM_A01,3,40,BREU,Protium hepytaphillum ,Burseraceae,37,O,FALSE,NA,16.69,31.27,20140701,TRUE,646558.7689,8921438.454
HUM_A01,3,41,CEDRO,Cedrela odorata,Meliaceae,52.7,O,FALSE,NA,17.29,28.27,20140701,TRUE,646556.0563,8921456.648
