area,transect,tree,common_name,scienfic_name,family_name,WSD,DBH,BA,AGB,type,canopy,Light,Dead,D_class,Hcom,Htot,RN,RS,RE,RW,Date,UTM_Easting,UTM_Northing
FST_A01,T03,15,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.781766198,45.5,0.162597055,2.458014676,O,C,1,A,NA,18.43,29.84,4,4.3,2.8,7,20131121,585249.1116,9820657.31
FST_A01,T03,16,GUAJARA BOLACHA,Pouteria oppositifolia,Sapotaceae,0.65,63.4,0.315695504,4.453358936,O,C,1,A,NA,24.09,33.49,6.5,6.3,9,4.4,20131121,585259.0551,9820662.49
FST_A01,T03,17,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,39.2,0.120687423,1.325051513,O,C,2,A,NA,16.74,21.66,4,6,4.3,4.4,20131121,585266.9572,9820660.678
FST_A01,T03,18,GOMBEIRA,Swartzia laevicarpa,Fabaceae,0.613,50,0.196349541,2.443067642,O,C,2,A,NA,15.34,31.32,13,9,9,5.4,20131121,585256.4336,9820670.274
FST_A01,T03,19,UXI,Endopleura uchi,Humiriaceae,0.771796039,71.2,0.398152887,7.970130978,O,E,1,A,NA,26.16,40.02,10.5,2.3,3.5,13.3,20131121,585249.9755,9820673.494
FST_A01,T03,20,BREU MANGA,Tetragastris altissima,Burseraceae,0.707804286,45.3,0.161170772,1.679084775,O,C,1,A,NA,16.66,22.71,4.8,2.8,0,7.4,20131121,585298.9774,9820657.945
FST_A01,T03,21,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,47.4,0.176460118,1.714011547,O,C,1,A,NA,13.1,18.75,3,8.5,1,5.5,20131121,585303.1639,9820668.261
FST_A01,T03,22,MORTA,NA,NA,0.6,57.1,0.256072003,2.174733245,O,NA,NA,D,1,22.72,34.99,NA,NA,NA,NA,20131121,585277.476,9820679.843
FST_A01,T03,23,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,40.8,0.13074052,2.234741503,O,C,2,A,NA,20.82,33.74,3.2,3.5,5,3.4,20131121,585263.4278,9820669.084
FST_A01,T03,24,MORTA,NA,NA,0.6,44.6,0.156228261,1.247134902,O,NA,NA,D,1,25.05,32.44,NA,NA,NA,NA,20131121,585269.8435,9820673.083
FST_A01,T03,25,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,59.1,0.274324656,4.933214382,O,C,2,A,NA,25.77,35.49,7.2,7,7.4,5,20131121,585271.6388,9820670.656
FST_A01,T03,26,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,51.7,0.20992829,3.275176961,O,C,2,A,NA,22.37,30.11,3.7,1,10.8,2,20131121,585285.7294,9820674.197
FST_A01,T03,27,SERINGARANA,Hevea sp.,Euphorbiaceae,0.515536777,56.7,0.25249687,3.045835008,O,C,1,A,NA,25.3,36.1,8,3,6,6.4,20131121,585293.0129,9820670.413
FST_A01,T03,28,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,41.4,0.134614104,2.388292474,O,C,2,A,NA,19.38,29.44,12.4,2,3,7.2,20131121,585302.1939,9820670.123
FST_A01,T03,29,CAFERANA,Quiina florida,Quiinaceae,0.728,44,0.152053084,2.563388629,O,C,2,A,NA,26.13,35.73,6,0.5,1.5,6,20131121,585307.9713,9820666.17
FST_A01,T03,30,CASCA DOCE,Glycydendron amazonicum,Euphorbiaceae,0.67,38,0.113411495,1.638168879,O,S,2,A,NA,24.59,33.27,2.4,1.8,1,6,20131121,585251.5665,9820659.225
FST_A01,T03,31,CUMARU,Dipteryx odorata,Fabaceae,0.92,124.8,1.223260781,33.62598257,O,C,1,A,NA,24.08,46.1,12.7,11.3,10,20.7,20131121,585288.7242,9820654.175
FST_A01,T03,32,ENVIRA CUNAUARU,Annona ambotay,Annonaceae,0.413,18.7,0.027464588,0.172403973,O,C,2,A,NA,17.31,23.45,4.3,2.2,3.5,2.2,20131121,585148.8624,9820722.92
FST_A01,T03,33,ABIURANA CASCA FINA,Pouteria retinervis,Sapotaceae,0.783318031,25,0.049087385,0.544341284,O,C,2,A,NA,17.84,21.84,2.5,1.6,1.8,2,20131121,585145.4434,9820724.082
FST_A01,T03,34,MORTA,NA,NA,0.6,11.8,0.010935884,0.018444316,O,NA,NA,D,1,NA,4.85,NA,NA,NA,NA,20131121,585141.1659,9820726.473
FST_A01,T03,35,MATAMATA BRANCO,Eschweilera coriacea,Lecythidaceae,0.852013744,13,0.013273229,0.033865549,O,S,2,A,NA,2.73,4.62,1,12,1.1,1.2,20131121,585136.0547,9820730.718
FST_A01,T03,36,MORTA,NA,NA,0.6,24.4,0.046759465,0.085758436,O,NA,NA,D,1,NA,5.37,NA,NA,NA,NA,20131121,585134.1342,9820731.791
FST_A01,T03,37,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,14,0.015393804,0.036204772,O,S,2,A,NA,2.98,4.35,4.3,1,2.8,1.6,20131121,585131.1436,9820731.004
FST_A01,T03,38,MORTA,NA,NA,0.6,27.5,0.059395736,0.159216751,O,NA,NA,D,1,NA,8.54,NA,NA,NA,NA,20131121,585129.8543,9820736
FST_A01,T03,39,ABIU CUTITE,Pouteria macrophilla,Sapotaceae,0.737,10.3,0.008332289,0.042656543,O,S,2,A,NA,8.03,10.72,2.5,1.5,2.5,2.3,20131121,585124.3136,9820735.034
FST_A01,T03,40,ABIURANA BRANCA,Pouteria guianensis,Sapotaceae,0.929561667,13.1,0.013478218,0.125292024,O,S,2,A,NA,13.54,15.43,0.8,0.7,3.6,0.8,20131121,585125.0554,9820736.864
FST_A01,T03,41,ABIURANA CASCA FINA,Pouteria retinervis,Sapotaceae,0.783318031,32.4,0.082447958,0.797373168,O,C,1,A,NA,13.07,19.05,4.3,1.2,2.4,2,20131121,585122.2746,9820736.494
FST_A01,T03,42,MORTA,NA,NA,0.6,23,0.041547563,0.030714946,O,NA,NA,D,1,NA,1.77,NA,NA,NA,NA,20131121,585118.7139,9820740.087
FST_A01,T03,43,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,67,0.352565236,6.22990293,O,C,1,A,NA,23.91,34.88,3.4,3.2,7.3,1.7,20131121,585112.4991,9820744.629
FST_A01,T03,44,PAUPRATUDO,Simaba cedron,Simaroubaceae,0.474426667,14,0.015393804,0.052489439,O,S,2,A,NA,8.34,11.09,0.4,0.7,0.6,0.5,20131121,585116.1176,9820743.996
FST_A01,T03,45,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,44,0.152053084,3.292942381,O,E,1,A,NA,30,41.8,6.4,7.5,6.2,6.3,20131121,585141.342,9820761.331
FST_A01,T03,46,ACARIQUARA,Minquartia guianensis,Olacaceae,0.77,55.2,0.239313962,4.096342878,O,C,2,A,NA,25.27,34.3,3.6,2.7,2.2,2.4,20131121,585143.2325,9820767.757
FST_A01,T03,47,ABIU ROSADINHO,Pouteria anibifolia,Sapotaceae,0.66,42.3,0.140530508,1.957534051,O,C,1,A,NA,22.2,32.57,2.6,4.3,3,5.5,20131121,585153.9566,9820768.179
FST_A01,T03,48,CARAMUXI,Pouteria hispida,Sapotaceae,0.87,41.6,0.135917865,2.288558143,O,C,2,A,NA,17.46,29.86,3.2,3.2,1.8,4.8,20131121,585164.1836,9820756.051
FST_A01,T03,49,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,39.6,0.123162998,2.239541754,O,C,2,A,NA,26.56,35.1,1.7,4.4,1.6,2.5,20131121,585165.9295,9820755.075
FST_A01,T03,50,PENTE DE MACACO,Apeiba echinata,Malvaceae,0.275648255,44.4,0.154830252,0.905447297,O,C,2,A,NA,26.17,32.74,10.4,0.6,3.5,7.3,20131121,585174.8037,9820757.599
FST_A01,T03,51,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.781766198,37,0.107521009,2.000838989,O,C,1,A,NA,27.45,36.73,1.2,1.5,0.4,1,20131121,585170.1903,9820753.763
FST_A01,T03,52,CORAÇAO DE NEGRO,Swartzia corrugata,Fabaceae,1.0565,39.3,0.121303961,3.064349493,O,C,1,A,NA,27.58,36.89,6.2,2.4,2.5,7,20131121,585172.2484,9820749.406
FST_A01,T03,53,SUCUPIRA PELE DE SAPO,NI,NI,0.64,56.4,0.249832014,4.523306293,O,E,1,A,NA,36.73,43.65,7,4.2,2.8,5.3,20131121,585179.2725,9820754.033
FST_A01,T03,54,MORTA,NA,NA,0.6,44,0.152053084,1.219573156,O,NA,NA,D,1,NA,32.62,NA,NA,NA,NA,20131121,585180.0178,9820745.065
FST_A01,T03,55,UXIRANA,Sacoglottis guianensis,Humiriaceae,0.84,53.7,0.226484483,4.761531555,O,C,1,A,NA,21.73,38.62,6.2,3.4,6.3,5.8,20131121,585174.4106,9820743.922
FST_A01,T03,56,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,36.3,0.103491131,1.455567832,O,S,2,A,NA,16.19,27.15,4.4,5.5,7,4.6,20131121,585176.8549,9820742.556
FST_A01,T03,57,CARAMUXI,Pouteria hispida,Sapotaceae,0.87,45.4,0.161883128,3.120073609,O,C,2,A,NA,21.36,34.18,3,4.4,2.3,8,20131121,585170.4418,9820737.588
FST_A01,T03,58,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,62.9,0.310735715,6.33017258,O,E,1,A,NA,28.58,40.21,8.3,4.6,3,13.4,20131121,585149.0542,9820749.538
FST_A01,T03,59,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,47.9,0.18020254,3.714502974,O,C,1,A,NA,29.97,40.69,3.7,4.3,4.5,4.3,20131121,585143.6719,9820745.063
FST_A01,T03,60,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,38.5,0.116415643,1.622266211,O,C,1,A,NA,25.59,35.84,0.6,6,5.7,2.1,20131121,585146.7071,9820739.091
FST_A01,T03,61,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,50,0.196349541,3.946935955,O,S,1,A,NA,29.37,39.68,0.2,0.3,0.3,0.2,20131121,585148.349,9820739.242
FST_A01,T03,62,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,59.8,0.280861525,5.355515396,O,C,1,A,NA,29.73,37.64,6,4.6,6.2,3.1,20131121,585151.4882,9820732.143
FST_A01,T03,63,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,62.7,0.308762795,5.415775299,O,C,1,A,NA,27.91,34.62,8.2,4,8.5,4.3,20131121,585161.1278,9820729.964
FST_A01,T03,64,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,38.4,0.115811672,1.975027084,O,C,2,A,NA,24.25,32.92,1.2,2.6,3.4,2.3,20131121,585158.6129,9820730.3
FST_A01,T03,65,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,26.8,0.056410438,0.938953407,O,S,2,A,NA,20.29,27.62,3.7,3.5,3.7,4.5,20131121,585026.2358,9820798.534
FST_A01,T03,66,INGA,Inga marginata,Fabaceae,0.573055556,10,0.007853982,0.040704227,O,S,3,A,NA,10.65,13.95,1,2.5,4.2,0.5,20131121,585025.0974,9820799.349
FST_A01,T03,67,MORTA,NA,NA,0.6,56.4,0.249832014,2.017532263,O,NA,NA,D,1,NA,32.9,NA,NA,NA,NA,20131121,585031.6243,9820803.729
FST_A01,T03,68,JARANA,Lecythis lurida,Lecythidaceae,0.83,54.8,0.23585821,4.464193507,O,C,2,A,NA,17.04,35.19,6.2,7.4,6.5,6.8,20131121,585017.4327,9820804.345
FST_A01,T03,69,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,11.3,0.010028749,0.087639474,O,S,2,A,NA,11.48,16.18,4.2,1.2,1.1,4.3,20131121,585017.4989,9820804.42
FST_A01,T03,70,CUPIUBA,Goupia glabra,Goupiaceae,0.7272025,100,0.785398163,14.54804843,O,E,1,A,NA,25.43,39.3,5.2,8.3,6.5,6,20131121,585023.2722,9820812.154
FST_A01,T03,71,SERINGARANA,Hevea sp.,Euphorbiaceae,0.515536777,58.5,0.268782886,3.945824328,O,E,1,A,NA,31.86,43.94,4.7,2.8,3.4,7.5,20131121,585027.9313,9820819.829
FST_A01,T03,72,BACABA,Oenocarpus bacaba,Arecaceae,NA,21.2,0.035298935,0.093309035,P,C,1,A,NA,22.04,26.12,2.3,2.7,2.5,2.2,20131121,585004.3852,9820816.62
FST_A01,T03,73,ENVIRA PRETA,Guatteria schomburgkiana,Annonaceae,0.6,18,0.0254469,0.140718806,O,S,2,A,NA,7.43,14.22,1.8,6.8,5,1.7,20131121,584999.9707,9820817.333
FST_A01,T03,74,ENVIRA QUIABO,Sterculia pruriens,Malvaceae,0.486208,14.3,0.016060607,0.07224338,O,S,2,A,NA,11.61,14.28,1.3,1.2,3.4,0.4,20131121,584999.9556,9820817.467
FST_A01,T03,75,TAXI PRETO,Tachigali myrmecophila,Fabaceae,0.53,36.2,0.102921717,1.158195579,O,C,2,A,NA,19.15,32.76,1.3,8,2.7,6.4,20131121,585002.1065,9820824.857
FST_A01,T03,76,MATAMATA PRETO,Eschweilera ovata,Lecythidaceae,0.9,20.5,0.033006358,0.464729011,O,S,2,A,NA,19.57,24.14,2,1.6,2.3,1.5,20131121,584991.6764,9820823.27
FST_A01,T03,77,INGA PELUDO,Inga grandis,Fabaceae,0.576407927,11.5,0.010386891,0.087740971,O,S,2,A,NA,17.61,22.61,2.3,2.7,2.1,1,20131121,584988.2494,9820824.5
FST_A01,T03,78,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,44.3,0.154133604,3.297291315,O,C,2,A,NA,28.01,41.29,3.8,8.6,3.7,7.7,20131121,584999.8474,9820816.443
FST_A01,T03,79,CUPIUBA,Goupia glabra,Goupiaceae,0.7272025,76,0.453645979,9.815993746,O,C,2,A,NA,26.7,45.91,3.4,12.6,11.8,10.4,20131121,585013.9215,9820827.41
FST_A01,T03,80,TANIBUCA,Terminalia amazonia,Combretaceae,0.68038,75,0.441786467,7.590411318,O,C,1,A,NA,25.33,38.96,6.5,6.4,4.7,8.3,20131121,585020.3931,9820836.234
FST_A01,T03,81,ABIURANA CASCA FINA,Pouteria retinervis,Sapotaceae,0.783318031,40.1,0.12629281,1.859108554,O,C,2,A,NA,17.62,29,6.2,4.6,3.3,4.2,20131121,585008.1956,9820844.965
FST_A01,T03,82,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,47.4,0.176460118,3.147373447,O,C,2,A,NA,24.45,35.2,5.2,4.7,4,3.7,20131121,585019.5611,9820862.03
FST_A01,T03,83,SERINGARANA,Hevea sp.,Euphorbiaceae,0.515536777,59.4,0.277116746,3.752990427,O,C,1,A,NA,29.15,40.53,3,4.3,1.4,4,20131121,585033.638,9820851.22
FST_A01,T03,84,MORTA,NA,NA,0.6,58.5,0.268782886,0.610952841,O,NA,NA,D,1,NA,6.98,NA,NA,NA,NA,20131121,585037.8547,9820846.978
FST_A01,T03,85,CARAPANAUBA,Aspidosperma nitidum,Apocynaceae,0.763327689,63.7,0.318690227,6.752005196,O,E,1,A,NA,27.46,42.83,1,6.7,6,1.4,20131121,585036.8906,9820848.892
FST_A01,T03,86,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,48,0.180955737,3.230568497,O,C,1,A,NA,28.07,35.24,4.2,6.6,6.5,5.2,20131121,585030.57,9820838.736
FST_A01,T03,87,MORTA,NA,NA,0.6,39,0.119459061,0.282181664,O,NA,NA,D,1,NA,7.32,NA,NA,NA,NA,20131121,585038.098,9820838.241
FST_A01,T03,88,TANIBUCA,Terminalia amazonia,Combretaceae,0.68038,51,0.204282062,3.355979327,O,C,1,A,NA,19.6,37.26,13.6,3,14,7,20131121,585040.3865,9820837.826
FST_A01,T03,89,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,50,0.196349541,3.48999795,O,C,1,A,NA,21.3,34.31,6.7,4.8,4.2,6,20131121,585032.4396,9820828.835
FST_A01,T03,90,SERINGARANA,Hevea sp.,Euphorbiaceae,0.515536777,58.4,0.267864756,3.579074798,O,C,1,A,NA,19.71,39.99,2.8,3,3.3,2.6,20131121,585049.4822,9820830.093
FST_A01,T03,91,MUIRAPIRANGA,Brosimum rubescens,Moraceae,0.825151429,38.4,0.115811672,1.877231191,O,C,2,A,NA,19.11,30.31,4,2.2,4.6,4,20131121,585055.86,9820829.198
FST_A01,T03,92,MAPARAJUBA,Manilkara amazonica,Sapotaceae,0.883636668,73.3,0.421985794,10.37642749,O,C,1,A,NA,33.63,42.94,4.7,4.4,2.2,13.4,20131121,585042.4525,9820814.328
FST_A01,T03,93,PAU SANTO,Zollernia paraensis,Fabaceae,0.99,12.1,0.011499015,0.132949268,O,S,2,A,NA,13.32,18.02,1.3,0.6,1.8,0.8,20131121,584897.258,9820882.264
FST_A01,T03,94,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,70.2,0.387047357,11.51150037,O,E,1,A,NA,33.56,49.35,5.7,6.5,3.4,10,20131121,584906.3093,9820893.624
FST_A01,T03,95,ABIURANA CASCA FINA,Pouteria retinervis,Sapotaceae,0.783318031,25.6,0.051471854,0.70441492,O,S,2,A,NA,22.39,26.96,2.8,4.3,3.7,0.6,20131121,584895.4688,9820886.579
FST_A01,T03,96,ABIURANA BRANCA,Pouteria guianensis,Sapotaceae,0.929561667,13.6,0.014526724,0.202007084,O,S,2,A,NA,17.1,23.08,2.3,1.7,1.8,1.5,20131121,584888.6867,9820887.854
FST_A01,T03,97,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,41.4,0.134614104,2.456301649,O,C,2,A,NA,26.5,36.02,2.3,9.4,0.7,7.5,20131121,584890.4442,9820890.24
FST_A01,T03,98,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,51.2,0.205887416,3.852716267,O,C,2,A,NA,22.8,36.12,3.5,4,10,3.7,20131121,584893.1284,9820892.422
FST_A01,T03,99,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,53,0.220618344,4.903253394,O,E,1,A,NA,27.5,43.87,4.8,2,2.3,2.2,20131121,584888.8948,9820899.32
FST_A01,T03,100,GOMBEIRA,Swartzia laevicarpa,Fabaceae,0.613,53,0.220618344,2.476279976,O,C,2,A,NA,16.71,28.25,1,11.6,5,2.8,20131121,584881.9207,9820892.578
FST_A01,T03,101,MURTA,Strychnos subcordata,Loganiaceae,0.54,11.2,0.009852035,0.054141012,O,S,2,A,NA,10.07,15.7,3.8,2,3,2.3,20131121,584883.6463,9820894.246
FST_A01,T03,102,BREU BRANCO,Protium paniculatum,Burseraceae,0.49,14.3,0.016060607,0.077596497,O,S,2,A,NA,10.26,15.21,2.3,1.3,2.2,1.2,20131121,584877.735,9820897.462
FST_A01,T03,103,MORTA,NA,NA,0.6,70.5,0.390362522,2.604197199,O,NA,NA,D,1,NA,26.05,NA,NA,NA,NA,20131121,584877.1678,9820898.012
FST_A01,T03,104,CANELA DE VELHO,Casearia javitensis,Salicaceae,0.76,10.2,0.008171282,0.050664612,O,S,2,A,NA,6,12.59,2,2,1.4,1.6,20131121,584875.7938,9820898.058
FST_A01,T03,105,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,20.1,0.031730871,0.368347124,O,S,1,A,NA,13.13,19.26,1.2,1.2,1.3,2.3,20131121,584875.7939,9820901.767
FST_A01,T03,106,PAU DE REMO,Chimarrhis turbinata,Rubiaceae,0.72,60.9,0.291289256,4.491574027,O,S,1,A,NA,19.77,33.05,2.4,1.5,1.6,2.2,20131121,584876.4331,9820903.759
FST_A01,T03,107,ABIURANA VERMELHA,Pouteria gongrijpii,Sapotaceae,0.799402922,13,0.013273229,0.075901069,O,S,2,A,NA,8.11,11.04,0.8,0.7,0.5,1.8,20131121,584867.9494,9820904.213
FST_A01,T03,108,TAXI PRETO,Tachigali myrmecophila,Fabaceae,0.53,37.7,0.111627856,1.307706032,O,C,2,A,NA,24.35,34.11,7,7.7,4.2,8.5,20131121,584870.5219,9820909.447
FST_A01,T03,109,PAU DE REMO,Chimarrhis turbinata,Rubiaceae,0.72,36.4,0.104062115,1.690818267,O,C,2,A,NA,22.96,34.82,1.3,12.4,1.6,2.5,20131121,584887.6972,9820918.769
FST_A01,T03,110,CUPIUBA,Goupia glabra,Goupiaceae,0.7272025,66,0.34211944,6.541151176,O,C,1,A,NA,26.83,40.57,6.3,11.3,13,7.6,20131121,584884.1023,9820915.294
FST_A01,T03,111,CUTITIRIBA,Pouteria sp.,Sapotaceae,0.781766198,55,0.237582944,4.260294416,O,C,1,A,NA,22.26,35.39,4,6.8,4,4.2,20131121,584891.5312,9820905.99
FST_A01,T03,112,GUAJARA,Pouteria sp.,Sapotaceae,0.781766198,72,0.407150408,7.828593331,O,C,1,A,NA,10.65,37.95,4.5,8.3,7.7,7,20131121,584894.5677,9820930.906
FST_A01,T03,113,MASSARANDUBA,Manilkara huberi,Sapotaceae,0.93,45.6,0.163312553,3.735549418,O,C,1,A,NA,17.26,37.95,3.6,2.8,2.8,7.5,20131121,584929.1567,9820913.513
FST_A01,T03,114,QUINARANA,Geissospermum sericeum,Apocynaceae,0.782,41.3,0.133964579,0.77578538,O,S,1,A,NA,9.55,11.43,0.4,0.4,0.4,0.3,20131121,584901.9956,9820896.873
FST_A01,T03,115,IPE AMARELO,Handroanthus serratifolius,Bignoniaceae,0.64,70.5,0.390362522,6.98974975,O,E,1,A,NA,32.37,43.17,3.4,4,3.3,3.8,20131121,584890.6997,9820887.327
FST_A01,T04,1,ABIU ROSADINHO,Pouteria anibifolia,Sapotaceae,0.66,50.7,0.201885813,2.599128308,O,C,1,A,NA,20.79,30.1,5.6,3.3,3.4,3.7,20131122,585718.7328,9819660.237
FST_A01,T04,2,INGA CHICHICA,Inga heterophylla,Fabaceae,0.56,36,0.101787602,0.994011163,O,S,1,A,NA,19.11,26.91,1.6,1.5,1.4,2.4,20131122,585725.2183,9819666.788
FST_A01,T04,3,MACUCU,Licania heteromorpha,Chrysobalanaceae,0.816432848,44.3,0.154133604,2.675543828,O,C,2,A,NA,20.15,32.81,2.5,9.2,5,5.6,20131122,585714.0038,9819668.663
FST_A01,T04,4,MUIRAPIRANGA,Brosimum rubescens,Moraceae,0.825151429,87.4,0.599946807,13.0156983,O,C,1,A,NA,24,40.57,7,4.4,5.3,8.2,20131122,585716.8574,9819672.477
FST_A01,T04,5,TATAPIRIRICA,Tapirira guianensis,Anacardiaceae,0.457009167,36,0.101787602,1.005752236,O,S,2,A,NA,20.71,33.36,0.7,7,3.7,2,20131122,585714.5714,9819667.273
FST_A01,T04,6,ABIU ROSADINHO,Pouteria anibifolia,Sapotaceae,0.66,10.9,0.009331316,0.067061091,O,S,2,A,NA,12.45,16.8,0.7,2.4,0.8,3.3,20131122,585708.0761,9819660.08
FST_A01,T04,7,ABIURANA BRANCA,Pouteria guianensis,Sapotaceae,0.929561667,16.6,0.021642432,0.333077275,O,S,2,A,NA,15.56,25.55,1.7,0.3,1.4,1,20131122,585700.2472,9819663.967
FST_A01,T04,8,INHARE,Helicostylis sp.,Moraceae,0.652522564,10.5,0.008659015,0.051434435,O,S,2,A,NA,9.69,14.05,0.2,2.5,1,1.8,20131122,585702.686,9819662.73
FST_A01,T04,9,NI,NI,NI,0.64,41.2,0.133316626,1.715046023,O,C,2,A,NA,19.05,31.02,2.8,8,3.8,5,20131122,585701.6478,9819669.013
FST_A01,T04,10,MURTA,Strychnos subcordata,Loganiaceae,0.54,35.7,0.100098211,1.043084276,O,S,2,A,NA,22.62,29.78,1.6,3.5,1,6.4,20131122,585710.462,9819673.849
FST_A01,T04,11,GOMBEIRA,Swartzia laevicarpa,Fabaceae,0.613,40,0.125663706,1.76047943,O,C,1,A,NA,22.98,35.26,6.3,1.2,6,7.3,20131122,585701.6993,9819674.372
FST_A01,T04,12,SUMAUMA DA TERRA FIRME,Bombax paraense,Malvaceae,0.39,43.7,0.149986702,1.336835528,O,C,2,A,NA,23.88,35.26,3.7,5.8,2.5,6.7,20131122,585698.5927,9819671.344
FST_A01,T04,13,AÇOITA CAVALO,Luehea speciosa,Malvaceae,0.507,41,0.132025431,1.562645973,O,E,1,A,NA,27.41,36.02,4.6,2.5,3.7,4.3,20131122,585687.0184,9819669.862
FST_A01,T04,14,TIMBORANA,Pseudopiptadenia suaveolens,Fabaceae,0.679712857,23.5,0.043373614,0.669131811,O,C,2,A,NA,25.73,35.02,3.7,0.7,0.8,3.6,20131122,585688.6916,9819672.495
FST_A01,T04,15,MAPARAJUBA,Manilkara amazonica,Sapotaceae,0.883636668,55.3,0.240181827,4.579113993,O,E,1,A,NA,19.38,33.29,7,4,6.7,5.5,20131122,585686.2095,9819689.379
FST_A01,T04,16,MAPARAJUBA,Manilkara amazonica,Sapotaceae,0.883636668,46,0.166190251,3.232552071,O,C,2,A,NA,23.6,33.97,3.6,5,5.7,4.3,20131122,585709.7862,9819691.461
FST_A01,T04,17,JUTAI POROROCA,Dialium guianense,Fabaceae,0.890242424,40.8,0.13074052,2.46220639,O,C,2,A,NA,19.86,32.64,3.7,6,6.3,5.6,20131122,585713.0292,9819691.827
FST_A01,T04,18,MUIRAPIRANGA,Brosimum rubescens,Moraceae,0.825151429,61,0.292246657,6.069332834,O,S,1,A,NA,24.27,38.84,3.8,5.7,6.5,7.5,20131122,585718.5427,9819686.632
FST_A01,T04,19,ANGELIM RAJADO,Zygia racemosa,Fabaceae,0.75,47,0.173494454,2.69794067,O,C,1,A,NA,22.1,31.99,3,2.5,1.6,3,20131122,585728.5644,9819677.872
FST_A01,T04,20,ACARIQUARA,Minquartia guianensis,Olacaceae,0.77,99.2,0.772882058,14.43570615,O,C,1,A,NA,26.27,37.43,1.8,11.3,4,11,20131122,585584.3182,9819737.589
FST_A01,T04,21,BREU BARROTE,Tetragastris panamensis,Burseraceae,0.732202857,18.4,0.02659044,0.285195914,O,S,2,A,NA,14.49,22.6,1.5,2,5,1.7,20131122,585587.8999,9819735.703
FST_A01,T04,22,MATAMATA PRETO,Eschweilera ovata,Lecythidaceae,0.9,13.3,0.013892908,0.119411622,O,S,2,A,NA,9.46,14.74,2.7,1.3,3.4,2,20131122,585572.5065,9819745.082
FST_A01,T04,23,INHARE,Helicostylis sp.,Moraceae,0.652522564,36.5,0.10463467,1.773823913,O,C,2,A,NA,27.26,40.09,3.5,2.7,4.7,3.8,20131122,585572.3562,9819745.527
FST_A01,T04,24,GUARIUBA,Clarisia racemosa,Moraceae,0.585417648,45.5,0.162597055,2.489878162,O,C,2,A,NA,31.83,40.36,4.5,2.6,8,2.3,20131122,585589.9356,9819734.432
FST_A01,T04,25,ABIURANA BRANCA,Pouteria guianensis,Sapotaceae,0.929561667,41,0.132025431,2.559084347,O,C,2,A,NA,21.87,32.18,9.6,1,5,2.7,20131122,585588.1379,9819746.553
FST_A01,T04,26,MAPARAJUBA,Manilkara amazonica,Sapotaceae,0.883636668,67.5,0.357847038,7.379420242,O,C,2,A,NA,23.57,36.01,8.7,5.5,10,5,20131122,585569.7951,9819758.125
FST_A01,T04,27,MERAUBA,Mouriri collocarpa,Melastomataceae,0.833333333,38.9,0.118847235,2.48161596,O,C,2,A,NA,26.29,38.66,5.4,7.4,7,4.2,20131122,585560.7621,9819755.81
FST_A01,T04,28,CUMARU,Dipteryx odorata,Fabaceae,0.92,93,0.679290872,16.40098068,O,E,1,A,NA,20.11,40.49,6.6,8.8,9.2,6.4,20131122,585564.5993,9819761.487
FST_A01,T04,29,GOMBEIRA,Swartzia laevicarpa,Fabaceae,0.613,35,0.096211275,1.600814491,O,C,2,A,NA,28.41,41.88,2.6,4.2,1,8.3,20131122,585554.9464,9819756.516
FST_A01,T04,30,PEDRA UMI,NI,NI,0.64,17.3,0.023506182,0.147635216,O,S,2,A,NA,10.59,15.14,4.6,1.6,3,3.4,20131122,585552.458,9819755.496
